frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
388317,1,7,7,6,4,4,0,0,0,3,3,6,3,6,6
388318,3,2,2,4,1,1,0,2,2,1,1,2,1,5,5
388319,5,0,0,5,5,1,3,3,3,1,1,1,7,7,3
388320,1,5,5,0,0,0,6,6,6,1,1,1,3,3,6
388321,3,3,3,0,5,5,1,1,3,4,4,1,3,3,3
388322,7,7,7,1,1,1,3,3,3,0,0,0,0,4,4
388323,4,5,5,0,4,4,3,3,5,1,3,3,7,3,3
388324,4,4,4,7,7,7,3,3,3,3,3,0,4,0,0
388325,0,3,3,7,7,7,3,3,3,1,2,2,1,7,7
388326,3,3,1,2,2,3,2,2,2,6,6,6,1,3,3
388327,4,0,0,3,0,0,1,1,1,6,6,4,3,3,3
388328,1,1,1,0,0,5,5,0,0,5,1,1,4,4,4
388329,3,3,1,5,3,3,6,6,4,0,0,0,5,5,0
388330,3,2,2,1,1,1,0,0,4,3,3,3,0,0,4
388331,4,5,5,0,0,5,4,4,1,2,2,3,1,5,5
388332,3,3,6,1,1,2,2,1,1,1,2,2,4,4,1
388333,4,4,4,3,3,3,3,5,5,1,1,1,1,1,1
388334,3,3,6,6,6,4,4,4,1,1,1,2,4,4,4
388335,7,7,3,3,0,0,3,3,2,5,3,3,2,2,0
388336,4,4,4,0,0,4,0,1,1,2,2,0,3,3,3
388337,2,2,2,6,6,4,2,2,2,3,3,0,0,0,0
388338,4,0,0,3,0,0,2,2,2,1,0,0,4,4,0
388339,6,1,1,3,3,0,0,1,1,5,5,3,1,1,1
388340,7,7,7,0,0,5,0,0,0,0,5,5,5,5,0
388341,0,1,1,1,1,1,1,1,4,7,7,7,0,1,1
388342,4,1,1,4,4,1,3,7,7,6,6,4,0,1,1
388343,0,0,0,3,3,0,3,3,3,0,5,5,4,1,1
388344,1,0,0,5,3,3,1,4,4,1,1,3,2,2,0
388345,1,1,1,4,4,4,1,0,0,2,0,0,0,0,4
388346,1,1,0,4,1,1,4,4,4,1,1,3,2,2,2
388347,1,1,1,0,0,4,3,5,5,3,3,3,4,0,0
388348,0,0,4,0,7,7,4,4,4,0,0,7,0,0,0
388349,4,4,0,1,1,2,2,2,2,4,1,1,1,5,5
388350,7,7,3,0,5,5,2,2,1,1,1,3,4,4,4
388351,0,0,3,0,4,4,0,0,6,5,5,1,4,4,0
388352,1,0,0,6,4,4,3,5,5,2,2,2,0,0,0
388353,3,2,2,4,1,1,1,1,1,0,0,5,1,1,1
388354,0,4,4,1,3,3,0,0,0,0,0,7,3,3,3
388355,0,0,0,2,3,3,4,4,1,0,0,0,5,5,0
388356,1,7,7,2,0,0,3,0,0,4,4,4,2,2,4
388357,0,0,0,0,5,5,3,3,0,8,1,1,5,5,5
388358,1,1,1,4,1,1,0,1,1,0,5,5,3,3,1
388359,3,3,3,0,0,0,5,0,0,5,5,3,3,3,2
388360,1,1,1,7,7,4,5,5,5,3,3,0,4,4,4
388361,2,4,4,0,5,5,4,1,1,1,1,1,5,0,0
388362,1,1,1,6,6,6,0,4,4,0,5,5,7,7,3
388363,3,3,1,3,0,0,0,0,0,1,1,1,5,5,4
388364,5,4,4,1,1,1,0,6,6,4,4,1,2,0,0
388365,2,2,2,6,6,6,5,5,5,1,1,0,0,4,4
388366,0,0,4,1,2,2,5,5,5,1,1,1,2,4,4
388367,6,6,1,4,1,1,3,3,3,0,0,4,0,0,0
388368,5,4,4,2,2,0,3,0,0,4,4,1,0,0,2
388369,5,5,5,1,0,0,6,4,4,4,1,1,2,4,4
388370,3,3,1,0,7,7,1,1,1,0,0,4,3,3,3
388371,0,4,4,5,3,3,0,0,0,1,1,2,2,2,4
388372,1,3,3,3,3,0,2,2,0,4,4,4,0,0,0
388373,2,2,2,1,2,2,4,1,1,4,1,1,3,3,3
388374,3,3,3,1,2,2,2,0,0,5,1,1,7,3,3
388375,7,7,7,3,0,0,3,5,5,5,1,1,0,0,1
388376,1,1,0,4,1,1,2,0,0,0,0,5,7,3,3
388377,3,3,3,0,0,0,5,5,3,4,4,4,7,7,7
388378,4,1,1,1,1,0,7,7,7,1,1,2,3,3,3
388379,1,3,3,0,7,7,3,5,5,0,5,5,1,3,3
388380,1,1,1,0,0,4,0,0,0,3,6,6,1,1,1
388381,4,4,4,0,4,4,2,2,1,3,6,6,0,1,1
388382,0,1,1,6,4,4,3,3,3,1,1,2,1,1,0
388383,1,1,7,4,4,4,1,3,3,0,0,0,0,2,2
388384,7,3,3,0,0,0,0,0,0,1,2,2,1,1,0
388385,6,1,1,1,1,1,6,6,4,5,5,3,1,1,1
388386,4,4,5,4,1,1,0,0,0,5,1,1,7,7,7
388387,2,2,2,4,1,1,1,1,1,4,4,1,4,4,4
388388,6,6,6,3,3,6,5,5,3,0,4,4,1,1,1
388389,6,6,1,4,1,1,6,4,4,0,0,0,1,1,1
388390,3,3,3,3,0,0,5,3,3,0,5,5,6,6,6
388391,5,0,0,2,2,2,4,4,1,1,1,1,1,7,7
388392,1,1,3,4,1,1,6,4,4,6,4,4,7,7,3
388393,1,0,0,0,0,0,2,2,0,4,1,1,3,2,2
388394,1,1,1,4,4,1,0,0,1,3,0,0,5,5,0
388395,1,3,3,4,4,4,1,3,3,4,4,4,6,6,6
388396,0,3,3,0,0,5,3,3,3,4,4,1,6,6,1
388397,1,1,3,0,0,7,1,3,3,2,2,2,1,1,0
388398,4,4,4,3,3,3,4,1,1,1,1,1,4,4,0
388399,1,1,0,2,3,3,0,1,1,0,0,5,2,2,4
388400,3,3,1,3,3,0,1,0,0,4,1,1,2,2,2
388401,7,7,3,0,0,0,1,0,0,2,2,0,1,0,0
388402,1,1,1,4,1,1,2,2,1,4,4,4,0,1,1
388403,2,2,0,5,5,5,5,3,3,4,4,4,4,4,4
388404,1,3,3,3,3,0,4,4,1,2,2,0,0,0,0
388405,1,1,1,2,2,3,6,6,4,5,5,5,1,1,0
388406,6,1,1,2,2,2,4,4,1,4,4,1,4,4,1
388407,5,0,0,4,1,1,0,0,6,4,4,4,3,3,2
388408,1,1,1,1,1,1,6,6,4,3,6,6,4,4,5
388409,7,3,3,0,0,0,2,2,2,3,3,3,0,0,1
388410,0,0,4,1,0,0,5,5,3,5,1,1,7,7,3
388411,1,5,5,1,3,3,2,2,2,6,6,6,4,5,5
388412,6,6,1,2,2,0,4,4,4,7,7,7,3,3,3
388413,1,3,3,3,0,0,3,3,0,4,1,1,2,2,0
388414,1,5,5,4,4,4,5,3,3,3,0,0,4,4,4
388415,0,0,2,1,1,1,4,4,1,3,3,3,4,4,4
388416,1,1,7,0,5,5,0,0,0,1,1,2,4,4,5
388417,3,3,3,1,1,2,4,4,1,2,2,0,0,0,3
388418,0,2,2,1,2,2,2,0,0,3,3,3,5,0,0
388419,3,6,6,4,1,1,1,1,1,4,1,1,5,4,4
388420,0,0,0,0,0,5,5,3,3,2,2,3,1,1,5
388421,1,5,5,1,1,1,3,3,3,0,0,0,2,4,4
388422,5,5,0,1,1,1,4,1,1,8,1,1,5,0,0
388423,5,5,0,0,0,0,1,0,0,1,1,1,0,0,0
388424,1,1,3,0,4,4,0,0,4,1,1,1,3,3,3
388425,0,0,2,4,1,1,0,0,0,5,5,5,4,4,4
388426,7,3,3,3,3,0,4,4,4,0,0,5,5,0,0
388427,0,0,2,5,3,3,0,0,6,4,1,1,4,4,5
388428,3,3,6,5,1,1,2,2,0,3,3,6,3,3,3
388429,0,0,4,4,1,1,0,0,0,1,1,1,5,5,5
388430,0,0,0,4,1,1,5,3,3,4,4,4,3,3,3
388431,4,4,5,4,1,1,2,2,0,2,2,2,2,4,4
388432,4,0,0,5,5,1,7,7,2,3,6,6,0,4,4
388433,3,3,3,0,4,4,5,5,5,1,1,1,0,2,2
388434,1,5,5,1,1,1,3,0,0,4,4,4,2,4,4
388435,7,7,3,1,1,1,8,3,3,5,1,1,0,1,1
388436,0,0,0,0,0,5,4,4,4,0,0,0,3,6,6
388437,1,1,1,5,5,3,1,1,3,1,1,1,7,7,3
388438,2,2,2,1,1,1,2,1,1,3,3,0,1,1,5
388439,0,1,1,1,1,2,3,3,3,0,0,0,6,1,1
388440,0,0,1,0,7,7,5,5,5,1,1,0,7,3,3
388441,3,3,3,4,1,1,5,5,5,0,0,0,2,2,2
388442,1,1,1,1,0,0,1,1,1,5,5,5,3,6,6
388443,1,1,1,1,2,2,3,3,0,1,1,1,4,4,1
388444,4,4,0,4,4,1,4,4,4,1,1,1,0,0,3
388445,3,3,6,5,1,1,3,3,3,4,4,4,0,0,4
388446,3,3,6,2,3,3,1,1,0,4,1,1,0,4,4
388447,2,2,2,0,0,7,0,6,6,1,2,2,1,1,1
388448,1,1,3,0,0,0,4,4,1,3,0,0,3,3,6
388449,2,0,0,1,2,2,0,0,6,2,3,3,6,6,1
388450,1,1,3,4,1,1,1,3,3,1,0,0,1,1,1
388451,3,3,2,1,2,2,5,5,5,4,4,4,1,1,5
388452,1,1,0,0,0,5,6,6,6,4,4,4,1,1,1
388453,4,4,4,1,1,1,2,2,2,1,1,1,1,1,3
388454,2,2,4,5,5,5,1,1,3,3,0,0,1,0,0
388455,3,1,1,0,0,5,3,3,7,3,0,0,0,4,4
388456,1,3,3,5,5,5,4,4,4,3,3,3,2,2,2
388457,3,3,3,4,4,1,1,1,1,0,4,4,1,7,7
388458,4,4,1,1,1,2,2,2,1,3,0,0,1,1,1
388459,2,0,0,0,4,4,1,8,3,1,1,1,6,6,1
388460,1,5,5,4,1,1,4,1,1,3,3,3,5,5,5
388461,5,5,5,1,0,0,0,0,2,1,0,0,4,1,1
388462,2,2,0,4,4,4,3,3,7,0,0,0,3,3,3
388463,1,1,3,0,7,7,3,3,0,0,0,0,5,5,5
388464,6,6,1,2,2,2,3,0,0,0,0,4,1,1,7
388465,0,0,0,1,0,0,0,2,2,1,1,2,4,4,0
388466,1,1,1,5,5,5,5,3,3,3,3,0,1,1,0
388467,1,3,3,3,3,3,4,1,1,5,5,5,0,0,0
388468,3,3,6,1,1,2,3,3,2,2,2,0,0,1,1
388469,0,1,1,4,4,4,4,4,1,1,2,2,0,0,4
388470,1,3,3,4,4,1,1,3,3,1,1,2,1,1,3
388471,7,7,7,0,4,4,2,0,0,3,3,3,0,1,1
388472,0,3,3,5,5,5,4,1,1,3,3,0,3,3,6
388473,7,7,7,4,4,1,1,1,1,1,1,2,2,0,0
388474,2,2,0,0,4,4,0,6,6,0,0,4,7,7,7
388475,5,4,4,1,1,0,7,7,2,7,7,4,6,1,1
388476,0,0,0,4,1,1,1,1,4,2,0,0,3,2,2
388477,0,0,4,6,6,4,2,2,2,5,5,5,3,2,2
388478,0,0,4,1,1,1,0,0,0,1,0,0,6,6,6
388479,4,4,0,2,2,3,0,0,0,4,1,1,4,4,4
388480,6,6,6,2,2,2,6,4,4,3,3,0,0,0,0
388481,0,0,2,3,6,6,1,1,3,1,1,2,0,3,3
388482,0,1,1,1,1,0,0,0,4,1,2,2,1,7,7
388483,5,0,0,5,5,5,0,0,0,0,0,4,4,0,0
388484,1,5,5,7,7,7,4,4,4,3,3,0,1,1,7
388485,4,4,4,7,4,4,3,3,3,4,1,1,0,2,2
388486,2,2,2,1,2,2,6,6,6,4,1,1,5,5,4
388487,5,4,4,3,3,0,3,3,3,0,5,5,3,3,3
388488,1,1,1,0,0,0,3,3,3,0,0,4,1,1,1
388489,0,2,2,2,2,2,4,4,5,1,3,3,3,1,1
388490,4,4,4,1,3,3,6,4,4,0,0,0,1,1,3
388491,1,1,1,0,7,7,1,1,3,7,7,4,7,7,7
388492,3,3,2,3,3,3,3,5,5,0,0,4,3,3,2
388493,0,0,0,0,0,5,1,1,1,2,2,0,7,7,3
388494,7,7,7,3,3,0,3,3,3,1,1,1,4,1,1
388495,4,5,5,1,1,1,5,0,0,5,1,1,6,1,1
388496,4,4,4,7,7,7,2,2,0,3,3,3,5,5,0
388497,2,2,0,1,2,2,5,3,3,4,1,1,0,4,4
388498,0,0,2,2,8,0,4,1,1,0,0,5,0,3,3
388499,1,1,0,2,2,3,2,2,2,5,3,3,3,2,2
388500,0,0,0,4,4,1,2,1,1,2,2,2,3,3,2
388501,3,3,2,5,5,1,4,4,5,2,0,0,2,4,4
388502,0,0,0,3,3,3,0,0,1,4,4,1,3,6,6
388503,2,0,0,0,0,0,4,4,1,0,4,4,5,5,0
388504,0,0,0,5,5,3,1,4,4,4,4,4,3,2,2
388505,4,4,0,0,4,4,1,1,0,1,1,3,0,0,4
388506,6,6,1,5,3,3,3,0,0,0,0,0,1,1,1
388507,3,2,2,3,0,0,1,1,0,3,0,0,3,3,3
388508,3,2,2,4,4,4,4,5,5,2,2,0,6,1,1
388509,4,4,5,1,1,1,2,2,2,4,1,1,1,1,1
388510,4,4,4,6,6,4,0,6,6,2,3,3,7,7,3
388511,0,0,0,5,5,5,1,4,4,1,1,1,5,5,5
388512,0,0,0,3,3,0,1,3,3,4,4,4,3,3,6
388513,1,1,3,3,3,6,6,4,4,3,3,3,2,2,4
388514,1,1,3,4,4,4,1,1,1,1,0,0,6,6,1
388515,0,3,3,6,4,4,3,5,5,7,7,4,0,0,1
388516,7,3,3,3,0,0,3,3,5,0,0,0,3,1,1
388517,3,3,6,1,1,1,1,1,1,0,0,0,0,0,3
388518,1,0,0,5,5,3,2,2,1,0,0,0,1,7,7
388519,5,5,4,2,2,2,1,1,1,0,0,5,5,5,0
388520,0,0,2,3,3,6,2,0,0,6,6,6,2,2,4
388521,3,3,3,0,0,5,1,1,4,4,4,8,3,1,1
388522,6,6,6,4,4,1,1,1,0,1,1,1,4,5,5
388523,0,0,1,5,5,1,3,3,3,6,4,4,0,0,0
388524,6,6,1,3,3,0,0,0,2,1,1,1,0,0,3
388525,1,1,0,4,1,1,3,3,7,1,0,0,1,5,5
388526,0,0,1,0,0,0,3,3,7,0,5,5,0,0,4
388527,3,3,3,2,2,2,2,2,2,2,2,2,4,4,5
388528,3,3,3,3,3,3,1,1,0,3,3,6,3,3,6
388529,4,4,4,1,1,1,1,1,1,6,4,4,7,7,3
388530,4,4,4,1,2,2,5,5,3,1,1,1,2,0,0
388531,0,1,1,2,2,2,4,4,4,4,4,1,3,3,6
388532,5,5,5,3,3,6,1,1,4,1,1,1,4,4,4
388533,6,6,6,1,1,2,1,4,4,3,3,6,2,2,2
388534,5,5,5,1,1,0,3,5,5,4,8,1,0,2,2
388535,5,5,5,5,5,5,1,1,8,5,5,3,1,1,1
388536,0,0,0,0,4,4,1,4,4,1,2,2,1,1,1
388537,2,2,2,1,1,2,5,5,3,0,0,4,1,1,1
388538,3,2,2,0,5,5,3,0,0,3,3,3,1,7,7
388539,0,4,4,5,3,3,4,4,4,1,0,0,0,0,0
388540,4,4,1,1,1,1,3,3,3,4,4,4,2,2,4
388541,5,5,5,1,1,2,0,0,2,4,4,1,1,5,5
388542,1,1,1,0,0,5,4,1,1,3,3,0,0,0,3
388543,4,4,4,1,2,2,6,4,4,5,5,3,1,1,0
388544,0,0,4,2,2,8,5,5,5,1,0,0,5,5,4
388545,7,7,3,0,0,0,5,5,0,4,4,8,0,4,4
388546,0,0,2,0,0,0,7,7,7,1,1,2,0,0,0
388547,3,3,6,2,0,0,5,0,0,3,3,6,1,7,7
388548,4,0,0,0,0,5,4,4,1,3,0,0,1,5,5
388549,7,7,7,1,1,1,4,5,5,0,0,7,1,1,1
388550,6,6,1,2,2,2,5,5,5,0,4,4,1,1,1
388551,2,4,4,0,0,7,1,1,1,5,5,3,3,3,1
388552,0,0,0,1,2,2,4,4,4,0,0,0,2,2,2
388553,3,3,2,3,3,6,3,3,0,2,2,2,0,3,3
388554,5,5,5,2,2,2,3,5,5,5,1,1,1,1,0
388555,4,4,4,4,1,1,6,6,4,3,3,0,0,4,4
388556,0,0,2,3,3,3,3,3,3,5,3,3,1,0,0
388557,7,7,3,0,0,4,1,1,1,0,0,5,3,1,1
388558,0,0,1,4,4,1,1,1,3,0,5,5,1,1,7
388559,6,1,1,1,0,0,4,4,4,3,3,3,3,1,1
388560,1,1,7,0,0,0,3,3,0,0,0,0,4,5,5
388561,4,0,0,3,3,0,0,1,1,3,3,6,4,1,1
388562,5,5,5,3,3,6,1,0,0,4,1,1,3,3,2
388563,2,2,2,6,6,6,6,4,4,2,2,3,3,3,2
388564,5,0,0,0,5,5,2,2,2,5,1,1,2,0,0
388565,0,0,0,3,0,0,3,3,3,1,3,3,3,3,3
388566,5,5,0,5,5,3,4,5,5,0,0,0,3,2,2
388567,7,7,3,4,4,1,3,3,3,5,5,5,1,1,5
388568,0,1,1,4,4,1,1,1,1,5,3,3,2,2,2
388569,3,3,3,6,6,4,4,4,1,0,0,5,0,0,0
388570,2,2,2,4,1,1,1,1,8,0,0,5,3,3,3
388571,0,0,0,7,4,4,1,3,3,6,6,4,1,1,1
388572,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0
388573,1,5,5,2,0,0,2,2,2,4,8,1,2,2,2
388574,5,5,5,7,4,4,6,4,4,3,3,0,0,0,0
388575,3,3,1,2,2,2,2,2,2,0,0,5,5,0,0
388576,0,0,3,1,1,1,2,2,1,5,1,1,2,2,0
388577,0,0,0,4,4,1,1,1,1,1,1,3,4,4,0
388578,1,1,1,2,0,0,4,1,1,0,0,0,0,0,0
388579,4,4,4,3,6,6,3,3,7,1,1,2,0,2,2
388580,7,7,3,3,0,0,7,7,2,7,7,4,3,2,2
388581,1,1,0,3,3,0,2,0,0,3,3,0,2,2,4
388582,6,6,6,5,5,3,7,7,7,4,1,1,4,4,4
388583,4,4,4,0,5,5,5,5,5,1,1,1,0,0,0
388584,0,0,0,0,0,0,5,3,3,1,1,0,1,1,0
388585,3,3,2,0,0,5,2,0,0,2,2,2,3,1,1
388586,6,1,1,2,2,3,2,2,2,3,3,3,3,1,1
388587,0,2,2,4,4,1,1,1,4,6,6,4,4,5,5
388588,4,0,0,3,3,6,0,0,1,7,7,4,0,0,2
388589,0,0,0,3,6,6,2,1,1,5,5,5,1,1,1
388590,5,5,5,0,0,5,2,0,0,0,0,0,2,4,4
388591,5,5,5,0,4,4,3,5,5,6,4,4,6,6,1
388592,3,3,2,0,0,0,4,4,5,2,0,0,1,7,7
388593,7,3,3,3,3,6,5,5,5,1,1,1,0,0,0
388594,5,5,0,1,2,2,5,5,0,0,0,0,0,2,2
388595,1,1,1,1,1,1,3,3,3,1,1,2,2,2,4
388596,1,7,7,3,3,6,1,4,4,3,3,0,7,3,3
388597,2,2,4,4,4,1,2,2,2,3,0,0,0,1,1
388598,0,3,3,4,4,1,7,2,2,7,7,4,3,3,3
388599,2,2,0,0,0,4,2,2,1,0,5,5,5,5,0
388600,3,3,3,3,6,6,3,7,7,1,2,2,5,5,0
388601,1,0,0,4,4,4,5,5,3,1,1,1,4,4,4
388602,1,5,5,3,6,6,1,1,0,3,0,0,1,3,3
388603,0,0,2,1,1,2,1,0,0,5,5,5,0,0,0
388604,0,0,0,1,1,1,4,4,1,0,0,0,1,5,5
388605,5,5,4,0,5,5,0,0,0,2,2,2,0,0,1
388606,1,1,1,0,7,7,4,4,1,5,5,1,0,0,0
388607,4,1,1,3,3,3,3,3,3,3,3,6,6,6,6
388608,4,4,4,2,2,3,2,2,0,5,5,3,1,7,7
388609,0,0,2,4,1,1,3,3,3,4,4,1,1,3,3
388610,3,6,6,3,0,0,4,4,5,1,1,1,0,2,2
388611,0,0,1,1,1,1,0,0,0,1,2,2,1,3,3
388612,0,2,2,1,1,3,0,0,0,5,3,3,1,0,0
388613,4,4,5,4,4,4,4,4,4,1,1,3,2,2,2
388614,5,0,0,3,6,6,4,4,4,1,1,1,1,1,1
388615,0,2,2,0,0,4,1,8,3,4,1,1,0,0,0
388616,2,2,2,3,6,6,1,1,1,0,0,4,3,2,2
388617,1,1,1,5,5,3,1,4,4,5,5,5,1,1,7
388618,3,3,3,4,4,4,0,0,0,2,2,0,1,1,1
388619,0,0,2,3,0,0,4,1,1,4,1,1,2,2,4
388620,0,0,0,4,4,4,1,1,1,6,6,4,6,6,1
388621,5,0,0,0,0,0,0,0,1,2,2,0,7,3,3
388622,3,1,1,3,3,3,1,1,1,4,4,8,1,1,1
388623,3,3,2,2,2,3,1,1,1,4,4,1,1,3,3
388624,4,1,1,4,1,1,4,1,1,5,5,5,0,0,2
388625,1,7,7,0,0,5,5,3,3,3,3,0,1,0,0
388626,1,5,5,6,6,4,0,0,0,0,0,0,2,2,4
388627,5,0,0,4,4,4,6,6,4,6,6,6,1,1,1
388628,0,0,0,4,4,4,3,3,3,3,3,6,0,4,4
388629,3,3,3,6,6,4,1,1,0,0,4,4,5,4,4
388630,0,3,3,4,1,1,2,2,1,2,3,3,3,3,1
388631,4,1,1,1,2,2,1,1,3,5,5,3,0,0,0
388632,0,0,0,0,0,5,3,3,7,4,4,4,4,5,5
388633,4,0,0,0,0,0,6,6,4,3,3,0,4,1,1
388634,6,6,6,1,1,1,3,3,3,7,7,4,2,2,0
388635,7,3,3,2,2,3,0,0,0,3,3,3,5,5,0
388636,6,1,1,4,4,4,4,4,4,1,2,2,2,2,2
388637,0,0,1,5,1,1,0,6,6,0,0,5,1,1,7
388638,0,0,2,3,6,6,0,0,1,4,4,4,2,2,2
388639,5,4,4,1,2,2,0,2,2,2,3,3,3,3,2
388640,0,1,1,4,1,1,3,3,7,3,3,0,1,1,5
388641,1,7,7,4,4,4,0,0,4,5,5,1,2,2,2
388642,3,3,3,1,2,2,3,5,5,1,0,0,3,3,3
388643,3,3,3,0,0,0,7,2,2,0,0,5,6,6,6
388644,2,2,2,2,2,2,1,1,1,0,5,5,2,4,4
388645,0,0,1,0,0,5,0,0,0,0,5,5,5,5,0
388646,1,1,3,5,5,1,6,4,4,0,0,0,3,3,3
388647,0,0,0,3,6,6,5,0,0,3,3,0,0,4,4
388648,6,6,6,0,0,5,0,0,2,3,3,0,2,2,2
388649,1,7,7,5,1,1,3,7,7,5,5,5,5,5,5
388650,2,2,2,0,0,4,3,3,0,1,1,1,3,3,2
388651,4,4,4,4,1,1,2,1,1,0,0,4,1,1,3
388652,4,4,4,1,3,3,4,4,1,5,1,1,1,5,5
388653,7,3,3,0,4,4,0,0,4,1,1,1,4,5,5
388654,5,5,0,6,6,4,0,0,0,5,5,5,7,7,3
388655,1,1,1,0,0,0,5,5,5,1,2,2,2,0,0
388656,0,0,0,7,4,4,1,0,0,1,1,1,3,1,1
388657,4,1,1,6,6,4,1,1,8,0,0,0,1,7,7
388658,4,4,4,0,0,7,0,0,0,0,0,5,3,3,2
388659,2,2,0,0,0,7,1,1,4,5,5,1,1,1,1
388660,1,3,3,4,1,1,5,0,0,2,2,2,7,7,7
388661,0,0,3,4,1,1,6,6,6,5,5,1,6,1,1
388662,3,1,1,4,4,1,0,0,0,0,0,0,3,3,3
388663,4,1,1,0,0,0,2,1,1,2,0,0,0,0,0
388664,6,6,1,4,1,1,7,7,2,1,0,0,3,2,2
388665,1,1,3,3,3,0,1,1,1,2,2,2,5,4,4
388666,4,4,4,3,3,3,4,4,4,0,5,5,7,3,3
388667,5,5,4,5,3,3,7,2,2,4,4,4,5,5,5
388668,5,5,0,6,6,6,1,1,1,2,3,3,3,3,3
388669,1,3,3,0,0,0,4,1,1,0,0,4,3,2,2
388670,4,0,0,4,4,4,2,2,2,3,0,0,5,5,5
388671,4,4,4,3,0,0,1,1,1,1,1,1,0,0,0
388672,0,0,4,7,7,7,1,1,3,3,0,0,0,0,0
388673,6,1,1,4,4,4,3,3,5,1,2,2,0,0,0
388674,1,5,5,3,3,3,7,7,7,6,6,4,1,1,3
388675,5,5,5,0,5,5,4,1,1,1,1,1,7,7,7
388676,3,3,3,0,4,4,1,1,3,0,0,5,1,1,1
388677,1,1,1,2,2,2,5,5,3,1,1,1,0,0,0
388678,4,4,4,6,6,4,4,1,1,4,4,4,2,4,4
388679,5,5,0,6,6,6,3,3,7,5,5,5,4,0,0
388680,2,2,0,3,3,3,4,4,4,1,1,1,2,2,0
388681,5,0,0,1,2,2,3,3,5,3,3,6,1,1,1
388682,1,1,7,1,1,1,3,7,7,0,0,0,3,3,3
388683,0,1,1,4,1,1,3,3,0,1,1,1,4,4,0
388684,4,4,1,0,0,4,0,2,2,5,5,5,4,4,0
388685,4,4,1,6,6,4,0,0,2,2,2,2,1,0,0
388686,0,3,3,1,1,1,3,3,3,4,4,4,4,4,0
388687,4,0,0,1,3,3,5,3,3,1,1,0,3,3,3
388688,3,3,1,1,1,3,0,0,0,3,3,0,6,6,1
388689,3,3,6,2,2,2,5,5,5,4,4,4,4,4,0
388690,6,1,1,0,0,5,5,5,5,3,6,6,3,3,1
388691,4,4,4,0,0,0,0,2,2,0,4,4,2,2,0
388692,0,0,4,2,0,0,7,7,2,2,2,3,2,2,4
388693,4,5,5,0,0,0,0,0,0,1,1,0,2,2,2
388694,5,5,5,4,4,1,4,5,5,3,0,0,0,0,4
388695,5,4,4,4,1,1,2,0,0,0,4,4,0,0,1
388696,3,3,3,4,1,1,2,2,2,0,0,0,4,4,4
388697,5,5,0,5,5,5,5,5,3,0,5,5,2,2,2
388698,1,3,3,6,6,4,1,1,1,4,1,1,2,2,2
388699,0,0,3,6,6,4,4,1,1,2,0,0,3,3,2
388700,4,4,0,4,1,1,6,6,6,0,0,5,2,2,4
388701,4,4,4,5,5,1,0,0,2,0,0,0,3,3,3
388702,3,6,6,1,1,2,3,3,3,0,0,7,3,3,3
388703,0,0,1,2,0,0,1,1,0,5,1,1,7,3,3
388704,3,3,2,1,1,1,0,6,6,5,3,3,4,4,4
388705,2,2,0,7,7,4,2,2,0,0,0,0,1,1,5
388706,2,2,2,7,7,4,1,1,1,2,2,0,4,4,4
388707,5,5,5,0,5,5,1,0,0,0,5,5,0,0,4
388708,2,2,4,4,1,1,1,1,1,0,0,0,5,5,5
388709,1,1,1,0,0,0,0,0,1,0,0,5,3,3,6
388710,1,1,7,0,5,5,2,2,2,4,4,4,7,7,7
388711,3,1,1,4,4,1,1,1,1,4,8,1,1,1,5
388712,2,0,0,3,3,3,0,6,6,5,5,5,5,0,0
388713,4,4,4,4,4,4,3,3,3,4,4,1,0,0,4
388714,7,7,7,3,6,6,0,0,0,0,0,0,2,2,2
388715,1,1,1,3,0,0,1,1,1,0,0,0,3,6,6
388716,2,2,2,8,0,0,1,1,1,1,1,2,1,1,1
388717,3,3,2,1,1,1,1,1,1,6,6,4,0,3,3
388718,1,3,3,5,3,3,0,0,2,1,2,2,1,1,1
388719,4,4,5,1,1,2,5,0,0,1,1,1,0,0,0
388720,0,0,0,2,3,3,4,4,1,1,2,2,2,2,2
388721,0,0,0,1,1,2,1,1,1,2,2,2,1,3,3
388722,5,5,0,0,0,4,4,4,1,0,0,0,0,0,4
388723,3,3,6,5,5,3,6,6,6,3,3,3,1,1,1
388724,3,3,3,6,6,6,0,0,4,3,3,0,0,0,0
388725,0,0,0,1,1,1,5,5,5,5,5,1,2,2,4
388726,3,1,1,3,6,6,3,3,3,7,7,7,0,0,1
388727,5,5,5,1,1,3,4,1,1,3,3,3,1,1,7
388728,1,1,0,0,0,0,1,1,3,6,4,4,4,4,0
388729,4,4,4,0,5,5,1,1,4,0,0,0,0,0,3
388730,3,3,3,3,0,0,6,4,4,0,0,0,0,0,2
388731,0,3,3,1,2,2,1,0,0,2,3,3,0,0,1
388732,1,1,1,2,2,2,3,0,0,4,4,4,4,5,5
388733,2,2,2,5,5,3,5,5,5,3,3,6,3,1,1
388734,3,3,3,0,0,0,1,1,3,6,4,4,1,1,1
388735,0,3,3,0,5,5,1,1,3,6,4,4,2,0,0
388736,1,1,0,5,5,5,2,2,1,1,0,0,1,5,5
